>1_4	p_riboswitch=0.002591
>777_4	p_riboswitch=0.016012
>778_4	p_riboswitch=0.017203
>779_4	p_riboswitch=0.002806
>780_4	p_riboswitch=0.015893
>781_4	p_riboswitch=0.295905
>782_4	p_riboswitch=0.003596
>783_4	p_riboswitch=0.005043
>784_4	p_riboswitch=0.007114
>785_4	p_riboswitch=0.007092
>786_4	p_riboswitch=0.003807
>787_4	p_riboswitch=0.004107
>788_4	p_riboswitch=0.002621
>789_4	p_riboswitch=0.005996
>790_4	p_riboswitch=0.004924
>791_4	p_riboswitch=0.007190
>792_4	p_riboswitch=0.002478
>793_4	p_riboswitch=0.006278
>794_4	p_riboswitch=0.010898
>795_4	p_riboswitch=0.005825
>796_4	p_riboswitch=0.006673
>797_4	p_riboswitch=0.007005
>798_4	p_riboswitch=0.012174
>799_4	p_riboswitch=0.032583
>800_4	p_riboswitch=0.002019
>801_4	p_riboswitch=0.002978
>802_4	p_riboswitch=0.014790
>803_4	p_riboswitch=0.003724
>804_4	p_riboswitch=0.007068
>805_4	p_riboswitch=0.007557
>806_4	p_riboswitch=0.006926
>807_4	p_riboswitch=0.005932
>808_4	p_riboswitch=0.005432
>809_4	p_riboswitch=0.011614
>810_4	p_riboswitch=0.007122
>811_4	p_riboswitch=0.005344
>812_4	p_riboswitch=0.007216
>813_4	p_riboswitch=0.006510
>814_4	p_riboswitch=0.003129
>815_4	p_riboswitch=0.005802
>816_4	p_riboswitch=0.006171
>817_4	p_riboswitch=0.003030
>818_4	p_riboswitch=0.002259
>819_4	p_riboswitch=0.014034
>820_4	p_riboswitch=0.023408
>821_4	p_riboswitch=0.635036
>822_4	p_riboswitch=0.017067
>823_4	p_riboswitch=0.004606
>824_4	p_riboswitch=0.004838
>825_4	p_riboswitch=0.009856
>826_4	p_riboswitch=0.011287
>827_4	p_riboswitch=0.006570
>828_4	p_riboswitch=0.006488
>829_4	p_riboswitch=0.010853
>830_4	p_riboswitch=0.001973
>831_4	p_riboswitch=0.005472
>832_4	p_riboswitch=0.008509
>833_4	p_riboswitch=0.007819
>834_4	p_riboswitch=0.004785
>835_4	p_riboswitch=0.007152
>836_4	p_riboswitch=0.002677
>837_4	p_riboswitch=0.002353
>838_4	p_riboswitch=0.002558
>839_4	p_riboswitch=0.001788
>840_4	p_riboswitch=0.005272
>841_4	p_riboswitch=0.564091
>842_4	p_riboswitch=0.004202
>843_4	p_riboswitch=0.004741
>844_4	p_riboswitch=0.011436
>845_4	p_riboswitch=0.011308
>846_4	p_riboswitch=0.002342
>847_4	p_riboswitch=0.007364
>848_4	p_riboswitch=0.002960
>849_4	p_riboswitch=0.001968
>850_4	p_riboswitch=0.005519
>851_4	p_riboswitch=0.007691
>852_4	p_riboswitch=0.005747
>853_4	p_riboswitch=0.004928
>854_4	p_riboswitch=0.008069
>855_4	p_riboswitch=0.002355
>856_4	p_riboswitch=0.002735
>857_4	p_riboswitch=0.002861
>858_4	p_riboswitch=0.001860
>859_4	p_riboswitch=0.005024
>860_4	p_riboswitch=0.004372
>861_4	p_riboswitch=0.007500
>862_4	p_riboswitch=0.011290
>863_4	p_riboswitch=0.003438
>864_4	p_riboswitch=0.002444
>865_4	p_riboswitch=0.002061
>866_4	p_riboswitch=0.002859
>867_4	p_riboswitch=0.006840
>868_4	p_riboswitch=0.005796
>869_4	p_riboswitch=0.005298
>870_4	p_riboswitch=0.007351
>871_4	p_riboswitch=0.010122
>872_4	p_riboswitch=0.008080
>873_4	p_riboswitch=0.002622
>874_4	p_riboswitch=0.003038
>875_4	p_riboswitch=0.002907
>876_4	p_riboswitch=0.003629
>877_4	p_riboswitch=0.005003
>878_4	p_riboswitch=0.008062
>879_4	p_riboswitch=0.010735
>880_4	p_riboswitch=0.003486
>881_4	p_riboswitch=0.002625
>882_4	p_riboswitch=0.002067
>883_4	p_riboswitch=0.008931
>884_4	p_riboswitch=0.007160
>885_4	p_riboswitch=0.007028
>886_4	p_riboswitch=0.005248
>887_4	p_riboswitch=0.007477
>888_4	p_riboswitch=0.001776
>889_4	p_riboswitch=0.011556
>890_4	p_riboswitch=0.002860
>891_4	p_riboswitch=0.003092
>892_4	p_riboswitch=0.019220
>893_4	p_riboswitch=0.004964
>894_4	p_riboswitch=0.006736
>895_4	p_riboswitch=0.010477
>896_4	p_riboswitch=0.003558
>897_4	p_riboswitch=0.002669
>898_4	p_riboswitch=0.003231
>899_4	p_riboswitch=0.009205
>900_4	p_riboswitch=0.004343
>901_4	p_riboswitch=0.008011
>902_4	p_riboswitch=0.006365
>903_4	p_riboswitch=0.001417
>904_4	p_riboswitch=0.001545
>905_4	p_riboswitch=0.001822
>906_4	p_riboswitch=0.002971
>907_4	p_riboswitch=0.005429
>908_4	p_riboswitch=0.002248
>909_4	p_riboswitch=0.003212
>910_4	p_riboswitch=0.010188
>911_4	p_riboswitch=0.003611
>912_4	p_riboswitch=0.002730
>913_4	p_riboswitch=0.007440
>914_4	p_riboswitch=0.002450
>915_4	p_riboswitch=0.011242
>916_4	p_riboswitch=0.003459
>917_4	p_riboswitch=0.001355
>918_4	p_riboswitch=0.001492
>919_4	p_riboswitch=0.001552
>920_4	p_riboswitch=0.003132
>921_4	p_riboswitch=0.002999
>922_4	p_riboswitch=0.002298
>923_4	p_riboswitch=0.003121
>924_4	p_riboswitch=0.010249
>925_4	p_riboswitch=0.003848
>926_4	p_riboswitch=0.002917
>927_4	p_riboswitch=0.002391
>928_4	p_riboswitch=0.002596
>929_4	p_riboswitch=0.005728
>930_4	p_riboswitch=0.003470
>931_4	p_riboswitch=0.001438
>932_4	p_riboswitch=0.001597
>933_4	p_riboswitch=0.002856
>934_4	p_riboswitch=0.003411
>935_4	p_riboswitch=0.002822
>936_4	p_riboswitch=0.003168
>937_4	p_riboswitch=0.004846
>938_4	p_riboswitch=0.004559
>939_4	p_riboswitch=0.005029
>940_4	p_riboswitch=0.002395
>941_4	p_riboswitch=0.002586
>942_4	p_riboswitch=0.005645
>943_4	p_riboswitch=0.004112
>944_4	p_riboswitch=0.001545
>945_4	p_riboswitch=0.002902
>946_4	p_riboswitch=0.003445
>947_4	p_riboswitch=0.002768
>948_4	p_riboswitch=0.003485
>949_4	p_riboswitch=0.011766
>950_4	p_riboswitch=0.007409
>951_4	p_riboswitch=0.002679
>952_4	p_riboswitch=0.002496
>953_4	p_riboswitch=0.001944
>954_4	p_riboswitch=0.006635
>955_4	p_riboswitch=0.004532
>956_4	p_riboswitch=0.002903
>957_4	p_riboswitch=0.003405
>958_4	p_riboswitch=0.002645
>959_4	p_riboswitch=0.004070
>960_4	p_riboswitch=0.008286
>961_4	p_riboswitch=0.002957
>962_4	p_riboswitch=0.002009
>963_4	p_riboswitch=0.002546
>964_4	p_riboswitch=0.001807
>965_4	p_riboswitch=0.003101
>966_4	p_riboswitch=0.002846
>967_4	p_riboswitch=0.003134
>968_4	p_riboswitch=0.003432
>969_4	p_riboswitch=0.003461
>970_4	p_riboswitch=0.002953
>971_4	p_riboswitch=0.002447
>972_4	p_riboswitch=0.001519
>973_4	p_riboswitch=0.002892
>974_4	p_riboswitch=0.001768
>975_4	p_riboswitch=0.003441
>976_4	p_riboswitch=0.003027
>977_4	p_riboswitch=0.006186
>978_4	p_riboswitch=0.002669
>979_4	p_riboswitch=0.002393
>980_4	p_riboswitch=0.003044
>981_4	p_riboswitch=0.001729
>982_4	p_riboswitch=0.003134
>983_4	p_riboswitch=0.003253
>984_4	p_riboswitch=0.003160
>985_4	p_riboswitch=0.002790
>986_4	p_riboswitch=0.002327
>987_4	p_riboswitch=0.002321
>988_4	p_riboswitch=0.003469
>989_4	p_riboswitch=0.001860
>990_4	p_riboswitch=0.002721
>991_4	p_riboswitch=0.003758
>992_4	p_riboswitch=0.002219
>993_4	p_riboswitch=0.002473
>994_4	p_riboswitch=0.002627
>995_4	p_riboswitch=0.003497
>996_4	p_riboswitch=0.001890
>997_4	p_riboswitch=0.003126
>998_4	p_riboswitch=0.002252
>999_4	p_riboswitch=0.002864
>1000_4	p_riboswitch=0.002839
>1001_4	p_riboswitch=0.003612
>1002_4	p_riboswitch=0.003036
>1003_4	p_riboswitch=0.002716
>1004_4	p_riboswitch=0.002988
>1005_4	p_riboswitch=0.002908
>1006_4	p_riboswitch=0.003514
>1007_4	p_riboswitch=0.002812
>1008_4	p_riboswitch=0.003053
>1009_4	p_riboswitch=0.003209
>1010_4	p_riboswitch=0.002693
>1011_4	p_riboswitch=0.004222
>1012_4	p_riboswitch=0.003607
>1013_4	p_riboswitch=0.003839
>1014_4	p_riboswitch=0.003790
>1015_4	p_riboswitch=0.009808
>1016_4	p_riboswitch=0.004835
>1017_4	p_riboswitch=0.004548
>1018_4	p_riboswitch=0.006939
>1019_4	p_riboswitch=0.002529
>1020_4	p_riboswitch=0.002370
>1021_4	p_riboswitch=0.009512
>1022_4	p_riboswitch=0.002510
>1023_4	p_riboswitch=0.006177
>1024_4	p_riboswitch=0.006805
>1025_4	p_riboswitch=0.010819
>1026_4	p_riboswitch=0.016012
>1027_4	p_riboswitch=0.017203
>1028_4	p_riboswitch=0.002806
>1029_4	p_riboswitch=0.015893
>1030_4	p_riboswitch=0.295905
>1031_4	p_riboswitch=0.079286
>1032_4	p_riboswitch=0.068964
>1033_4	p_riboswitch=0.993554
>1034_4	p_riboswitch=0.986139
>1035_4	p_riboswitch=0.003807
>1036_4	p_riboswitch=0.004107
>1037_4	p_riboswitch=0.002621
>1038_4	p_riboswitch=0.005996
>1039_4	p_riboswitch=0.004924
>1040_4	p_riboswitch=0.007190
>1041_4	p_riboswitch=0.002478
>1042_4	p_riboswitch=0.006278
>1043_4	p_riboswitch=0.010898
>1044_4	p_riboswitch=0.005825
>1045_4	p_riboswitch=0.006673
>1046_4	p_riboswitch=0.007005
>1047_4	p_riboswitch=0.012174
>1048_4	p_riboswitch=0.032583
>1049_4	p_riboswitch=0.002019
>1050_4	p_riboswitch=0.002978
>1051_4	p_riboswitch=0.014790
>1052_4	p_riboswitch=0.021295
>1053_4	p_riboswitch=0.224349
>1054_4	p_riboswitch=0.975274
>1055_4	p_riboswitch=0.971947
>1056_4	p_riboswitch=0.005932
>1057_4	p_riboswitch=0.005432
>1058_4	p_riboswitch=0.011614
>1059_4	p_riboswitch=0.007122
>1060_4	p_riboswitch=0.005344
>1061_4	p_riboswitch=0.007216
>1062_4	p_riboswitch=0.006510
>1063_4	p_riboswitch=0.003129
>1064_4	p_riboswitch=0.005802
>1065_4	p_riboswitch=0.006171
>1066_4	p_riboswitch=0.003030
>1067_4	p_riboswitch=0.002259
>1068_4	p_riboswitch=0.014034
>1069_4	p_riboswitch=0.023408
>1070_4	p_riboswitch=0.635036
>1071_4	p_riboswitch=0.017067
>1072_4	p_riboswitch=0.020356
>1073_4	p_riboswitch=0.036221
>1074_4	p_riboswitch=0.993578
>1075_4	p_riboswitch=0.955478
>1076_4	p_riboswitch=0.006570
>1077_4	p_riboswitch=0.006488
>1078_4	p_riboswitch=0.010853
>1079_4	p_riboswitch=0.001973
>1080_4	p_riboswitch=0.005472
>1081_4	p_riboswitch=0.008509
>1082_4	p_riboswitch=0.007819
>1083_4	p_riboswitch=0.004785
>1084_4	p_riboswitch=0.007152
>1085_4	p_riboswitch=0.002677
>1086_4	p_riboswitch=0.002353
>1087_4	p_riboswitch=0.002558
>1088_4	p_riboswitch=0.001788
>1089_4	p_riboswitch=0.005272
>1090_4	p_riboswitch=0.564091
>1091_4	p_riboswitch=0.083827
>1092_4	p_riboswitch=0.025012
>1093_4	p_riboswitch=0.013770
>1094_4	p_riboswitch=0.981262
>1095_4	p_riboswitch=0.002342
>1096_4	p_riboswitch=0.007364
>1097_4	p_riboswitch=0.002960
>1098_4	p_riboswitch=0.001968
>1099_4	p_riboswitch=0.005519
>1100_4	p_riboswitch=0.007691
>1101_4	p_riboswitch=0.005747
>1102_4	p_riboswitch=0.004928
>1103_4	p_riboswitch=0.008069
>1104_4	p_riboswitch=0.002355
>1105_4	p_riboswitch=0.002735
>1106_4	p_riboswitch=0.002861
>1107_4	p_riboswitch=0.001860
>1108_4	p_riboswitch=0.005024
>1109_4	p_riboswitch=0.023958
>1110_4	p_riboswitch=0.182557
>1111_4	p_riboswitch=0.014292
>1112_4	p_riboswitch=0.006432
>1113_4	p_riboswitch=0.002444
>1114_4	p_riboswitch=0.002061
>1115_4	p_riboswitch=0.002859
>1116_4	p_riboswitch=0.006840
>1117_4	p_riboswitch=0.005796
>1118_4	p_riboswitch=0.005298
>1119_4	p_riboswitch=0.007351
>1120_4	p_riboswitch=0.010122
>1121_4	p_riboswitch=0.008080
>1122_4	p_riboswitch=0.002622
>1123_4	p_riboswitch=0.003038
>1124_4	p_riboswitch=0.002907
>1125_4	p_riboswitch=0.003629
>1126_4	p_riboswitch=0.023664
>1127_4	p_riboswitch=0.033037
>1128_4	p_riboswitch=0.053734
>1129_4	p_riboswitch=0.007328
>1130_4	p_riboswitch=0.002625
>1131_4	p_riboswitch=0.002067
>1132_4	p_riboswitch=0.008931
>1133_4	p_riboswitch=0.007160
>1134_4	p_riboswitch=0.007028
>1135_4	p_riboswitch=0.005248
>1136_4	p_riboswitch=0.007477
>1137_4	p_riboswitch=0.001776
>1138_4	p_riboswitch=0.011556
>1139_4	p_riboswitch=0.002860
>1140_4	p_riboswitch=0.003092
>1141_4	p_riboswitch=0.019220
>1142_4	p_riboswitch=0.027389
>1143_4	p_riboswitch=0.032840
>1144_4	p_riboswitch=0.019871
>1145_4	p_riboswitch=0.029134
>1146_4	p_riboswitch=0.002669
>1147_4	p_riboswitch=0.003231
>1148_4	p_riboswitch=0.009205
>1149_4	p_riboswitch=0.004343
>1150_4	p_riboswitch=0.008011
>1151_4	p_riboswitch=0.006365
>1152_4	p_riboswitch=0.001417
>1153_4	p_riboswitch=0.001545
>1154_4	p_riboswitch=0.001822
>1155_4	p_riboswitch=0.002971
>1156_4	p_riboswitch=0.005429
>1157_4	p_riboswitch=0.012557
>1158_4	p_riboswitch=0.042161
>1159_4	p_riboswitch=0.017718
>1160_4	p_riboswitch=0.016887
>1161_4	p_riboswitch=0.002730
>1162_4	p_riboswitch=0.007440
>1163_4	p_riboswitch=0.002450
>1164_4	p_riboswitch=0.011242
>1165_4	p_riboswitch=0.003459
>1166_4	p_riboswitch=0.001355
>1167_4	p_riboswitch=0.001492
>1168_4	p_riboswitch=0.001552
>1169_4	p_riboswitch=0.003132
>1170_4	p_riboswitch=0.002999
>1171_4	p_riboswitch=0.013259
>1172_4	p_riboswitch=0.015255
>1173_4	p_riboswitch=0.076310
>1174_4	p_riboswitch=0.011446
>1175_4	p_riboswitch=0.002917
>1176_4	p_riboswitch=0.002391
>1177_4	p_riboswitch=0.002596
>1178_4	p_riboswitch=0.005728
>1179_4	p_riboswitch=0.003470
>1180_4	p_riboswitch=0.001438
>1181_4	p_riboswitch=0.001597
>1182_4	p_riboswitch=0.002856
>1183_4	p_riboswitch=0.003411
>1184_4	p_riboswitch=0.011883
>1185_4	p_riboswitch=0.016324
>1186_4	p_riboswitch=0.009608
>1187_4	p_riboswitch=0.003444
>1188_4	p_riboswitch=0.005029
>1189_4	p_riboswitch=0.002395
>1190_4	p_riboswitch=0.002586
>1191_4	p_riboswitch=0.005645
>1192_4	p_riboswitch=0.004112
>1193_4	p_riboswitch=0.001545
>1194_4	p_riboswitch=0.002902
>1195_4	p_riboswitch=0.003445
>1196_4	p_riboswitch=0.011923
>1197_4	p_riboswitch=0.014154
>1198_4	p_riboswitch=0.009085
>1199_4	p_riboswitch=0.006038
>1200_4	p_riboswitch=0.002679
>1201_4	p_riboswitch=0.002496
>1202_4	p_riboswitch=0.001944
>1203_4	p_riboswitch=0.006635
>1204_4	p_riboswitch=0.004532
>1205_4	p_riboswitch=0.002903
>1206_4	p_riboswitch=0.003405
>1207_4	p_riboswitch=0.004153
>1208_4	p_riboswitch=0.014739
>1209_4	p_riboswitch=0.004781
>1210_4	p_riboswitch=0.006879
>1211_4	p_riboswitch=0.002009
>1212_4	p_riboswitch=0.002546
>1213_4	p_riboswitch=0.001807
>1214_4	p_riboswitch=0.003101
>1215_4	p_riboswitch=0.002846
>1216_4	p_riboswitch=0.003134
>1217_4	p_riboswitch=0.003881
>1218_4	p_riboswitch=0.004731
>1219_4	p_riboswitch=0.006069
>1220_4	p_riboswitch=0.007204
>1221_4	p_riboswitch=0.001519
>1222_4	p_riboswitch=0.002892
>1223_4	p_riboswitch=0.001768
>1224_4	p_riboswitch=0.003441
>1225_4	p_riboswitch=0.003027
>1226_4	p_riboswitch=0.003710
>1227_4	p_riboswitch=0.004321
>1228_4	p_riboswitch=0.006380
>1229_4	p_riboswitch=0.006937
>1230_4	p_riboswitch=0.001729
>1231_4	p_riboswitch=0.003134
>1232_4	p_riboswitch=0.003253
>1233_4	p_riboswitch=0.003160
>1234_4	p_riboswitch=0.008790
>1235_4	p_riboswitch=0.004084
>1236_4	p_riboswitch=0.005615
>1237_4	p_riboswitch=0.005897
>1238_4	p_riboswitch=0.001860
>1239_4	p_riboswitch=0.002721
>1240_4	p_riboswitch=0.003758
>1241_4	p_riboswitch=0.003458
>1242_4	p_riboswitch=0.010173
>1243_4	p_riboswitch=0.004668
>1244_4	p_riboswitch=0.005339
>1245_4	p_riboswitch=0.001890
>1246_4	p_riboswitch=0.003126
>1247_4	p_riboswitch=0.004180
>1248_4	p_riboswitch=0.003794
>1249_4	p_riboswitch=0.004352
>1250_4	p_riboswitch=0.004935
>1251_4	p_riboswitch=0.003036
>1252_4	p_riboswitch=0.003396
>1253_4	p_riboswitch=0.004636
>1254_4	p_riboswitch=0.009825
>1255_4	p_riboswitch=0.004199
>1256_4	p_riboswitch=0.007876
>1257_4	p_riboswitch=0.003696
>1258_4	p_riboswitch=0.005939
>1259_4	p_riboswitch=0.008316
>1260_4	p_riboswitch=0.008978
>1261_4	p_riboswitch=0.009299
>1262_4	p_riboswitch=0.005519
>1263_4	p_riboswitch=0.004215
>1264_4	p_riboswitch=0.004196
>1265_4	p_riboswitch=0.004989
>1266_4	p_riboswitch=0.004548
>1267_4	p_riboswitch=0.006939
>1268_4	p_riboswitch=0.002529
>1269_4	p_riboswitch=0.002370
>1270_4	p_riboswitch=0.009512
>1271_4	p_riboswitch=0.002510
>1272_4	p_riboswitch=0.006177
>1273_4	p_riboswitch=0.006805
>1274_4	p_riboswitch=0.010819
>1275_4	p_riboswitch=0.016012
>1276_4	p_riboswitch=0.017203
>1277_4	p_riboswitch=0.002806
>1278_4	p_riboswitch=0.015893
>1279_4	p_riboswitch=0.295906
>1280_4	p_riboswitch=0.079286
>1281_4	p_riboswitch=0.068964
>1282_4	p_riboswitch=0.993554
>1283_4	p_riboswitch=0.986139
>1284_4	p_riboswitch=0.991853
>1285_4	p_riboswitch=0.996006
>1286_4	p_riboswitch=0.999415
>1287_4	p_riboswitch=0.997709
>1288_4	p_riboswitch=0.004924
>1289_4	p_riboswitch=0.007190
>1290_4	p_riboswitch=0.002478
>1291_4	p_riboswitch=0.006278
>1292_4	p_riboswitch=0.010898
>1293_4	p_riboswitch=0.005825
>1294_4	p_riboswitch=0.006673
>1295_4	p_riboswitch=0.007005
>1296_4	p_riboswitch=0.012174
>1297_4	p_riboswitch=0.032583
>1298_4	p_riboswitch=0.002019
>1299_4	p_riboswitch=0.002978
>1300_4	p_riboswitch=0.014790
>1301_4	p_riboswitch=0.021295
>1302_4	p_riboswitch=0.224349
>1303_4	p_riboswitch=0.975274
>1304_4	p_riboswitch=0.971947
>1305_4	p_riboswitch=0.981995
>1306_4	p_riboswitch=0.995998
>1307_4	p_riboswitch=0.996389
>1308_4	p_riboswitch=0.999381
>1309_4	p_riboswitch=0.005344
>1310_4	p_riboswitch=0.007216
>1311_4	p_riboswitch=0.006510
>1312_4	p_riboswitch=0.003129
>1313_4	p_riboswitch=0.005802
>1314_4	p_riboswitch=0.006171
>1315_4	p_riboswitch=0.003030
>1316_4	p_riboswitch=0.002259
>1317_4	p_riboswitch=0.014034
>1318_4	p_riboswitch=0.023408
>1319_4	p_riboswitch=0.635036
>1320_4	p_riboswitch=0.017067
>1321_4	p_riboswitch=0.020356
>1322_4	p_riboswitch=0.036221
>1323_4	p_riboswitch=0.993578
>1324_4	p_riboswitch=0.955478
>1325_4	p_riboswitch=0.965338
>1326_4	p_riboswitch=0.994544
>1327_4	p_riboswitch=0.996373
>1328_4	p_riboswitch=0.997846
>1329_4	p_riboswitch=0.005472
>1330_4	p_riboswitch=0.008509
>1331_4	p_riboswitch=0.007819
>1332_4	p_riboswitch=0.004785
>1333_4	p_riboswitch=0.007152
>1334_4	p_riboswitch=0.002677
>1335_4	p_riboswitch=0.002353
>1336_4	p_riboswitch=0.002558
>1337_4	p_riboswitch=0.001788
>1338_4	p_riboswitch=0.005272
>1339_4	p_riboswitch=0.564091
>1340_4	p_riboswitch=0.083827
>1341_4	p_riboswitch=0.025012
>1342_4	p_riboswitch=0.013770
>1343_4	p_riboswitch=0.981262
>1344_4	p_riboswitch=0.933304
>1345_4	p_riboswitch=0.993271
>1346_4	p_riboswitch=0.995379
>1347_4	p_riboswitch=0.997820
>1348_4	p_riboswitch=0.005519
>1349_4	p_riboswitch=0.007691
>1350_4	p_riboswitch=0.005747
>1351_4	p_riboswitch=0.004928
>1352_4	p_riboswitch=0.008069
>1353_4	p_riboswitch=0.002355
>1354_4	p_riboswitch=0.002735
>1355_4	p_riboswitch=0.002861
>1356_4	p_riboswitch=0.001860
>1357_4	p_riboswitch=0.005024
>1358_4	p_riboswitch=0.023958
>1359_4	p_riboswitch=0.182557
>1360_4	p_riboswitch=0.014292
>1361_4	p_riboswitch=0.006432
>1362_4	p_riboswitch=0.973299
>1363_4	p_riboswitch=0.983705
>1364_4	p_riboswitch=0.994660
>1365_4	p_riboswitch=0.997385
>1366_4	p_riboswitch=0.005796
>1367_4	p_riboswitch=0.005298
>1368_4	p_riboswitch=0.007351
>1369_4	p_riboswitch=0.010122
>1370_4	p_riboswitch=0.008080
>1371_4	p_riboswitch=0.002622
>1372_4	p_riboswitch=0.003038
>1373_4	p_riboswitch=0.002907
>1374_4	p_riboswitch=0.003629
>1375_4	p_riboswitch=0.023664
>1376_4	p_riboswitch=0.033037
>1377_4	p_riboswitch=0.053734
>1378_4	p_riboswitch=0.007328
>1379_4	p_riboswitch=0.821711
>1380_4	p_riboswitch=0.993175
>1381_4	p_riboswitch=0.988731
>1382_4	p_riboswitch=0.996947
>1383_4	p_riboswitch=0.007028
>1384_4	p_riboswitch=0.005248
>1385_4	p_riboswitch=0.007477
>1386_4	p_riboswitch=0.001776
>1387_4	p_riboswitch=0.011556
>1388_4	p_riboswitch=0.002860
>1389_4	p_riboswitch=0.003092
>1390_4	p_riboswitch=0.019220
>1391_4	p_riboswitch=0.027389
>1392_4	p_riboswitch=0.032840
>1393_4	p_riboswitch=0.019871
>1394_4	p_riboswitch=0.029134
>1395_4	p_riboswitch=0.015980
>1396_4	p_riboswitch=0.983460
>1397_4	p_riboswitch=0.994306
>1398_4	p_riboswitch=0.994379
>1399_4	p_riboswitch=0.008011
>1400_4	p_riboswitch=0.006365
>1401_4	p_riboswitch=0.001417
>1402_4	p_riboswitch=0.001545
>1403_4	p_riboswitch=0.001822
>1404_4	p_riboswitch=0.002971
>1405_4	p_riboswitch=0.005429
>1406_4	p_riboswitch=0.012557
>1407_4	p_riboswitch=0.042161
>1408_4	p_riboswitch=0.017718
>1409_4	p_riboswitch=0.016887
>1410_4	p_riboswitch=0.014177
>1411_4	p_riboswitch=0.980374
>1412_4	p_riboswitch=0.989283
>1413_4	p_riboswitch=0.996803
>1414_4	p_riboswitch=0.003459
>1415_4	p_riboswitch=0.001355
>1416_4	p_riboswitch=0.001492
>1417_4	p_riboswitch=0.001552
>1418_4	p_riboswitch=0.003132
>1419_4	p_riboswitch=0.002999
>1420_4	p_riboswitch=0.013259
>1421_4	p_riboswitch=0.015255
>1422_4	p_riboswitch=0.076310
>1423_4	p_riboswitch=0.011446
>1424_4	p_riboswitch=0.010522
>1425_4	p_riboswitch=0.024693
>1426_4	p_riboswitch=0.988084
>1427_4	p_riboswitch=0.994976
>1428_4	p_riboswitch=0.003470
>1429_4	p_riboswitch=0.001438
>1430_4	p_riboswitch=0.001597
>1431_4	p_riboswitch=0.002856
>1432_4	p_riboswitch=0.003411
>1433_4	p_riboswitch=0.011883
>1434_4	p_riboswitch=0.016324
>1435_4	p_riboswitch=0.009608
>1436_4	p_riboswitch=0.003444
>1437_4	p_riboswitch=0.023394
>1438_4	p_riboswitch=0.015375
>1439_4	p_riboswitch=0.031010
>1440_4	p_riboswitch=0.994636
>1441_4	p_riboswitch=0.004112
>1442_4	p_riboswitch=0.001545
>1443_4	p_riboswitch=0.002902
>1444_4	p_riboswitch=0.003445
>1445_4	p_riboswitch=0.011923
>1446_4	p_riboswitch=0.014154
>1447_4	p_riboswitch=0.009085
>1448_4	p_riboswitch=0.006038
>1449_4	p_riboswitch=0.004863
>1450_4	p_riboswitch=0.012430
>1451_4	p_riboswitch=0.014455
>1452_4	p_riboswitch=0.993351
>1453_4	p_riboswitch=0.004532
>1454_4	p_riboswitch=0.002903
>1455_4	p_riboswitch=0.003405
>1456_4	p_riboswitch=0.004153
>1457_4	p_riboswitch=0.014739
>1458_4	p_riboswitch=0.004781
>1459_4	p_riboswitch=0.006879
>1460_4	p_riboswitch=0.007036
>1461_4	p_riboswitch=0.005026
>1462_4	p_riboswitch=0.013053
>1463_4	p_riboswitch=0.016107
>1464_4	p_riboswitch=0.002846
>1465_4	p_riboswitch=0.003134
>1466_4	p_riboswitch=0.003881
>1467_4	p_riboswitch=0.004731
>1468_4	p_riboswitch=0.006069
>1469_4	p_riboswitch=0.007204
>1470_4	p_riboswitch=0.007984
>1471_4	p_riboswitch=0.007311
>1472_4	p_riboswitch=0.013129
>1473_4	p_riboswitch=0.992213
>1474_4	p_riboswitch=0.003027
>1475_4	p_riboswitch=0.003710
>1476_4	p_riboswitch=0.004321
>1477_4	p_riboswitch=0.006380
>1478_4	p_riboswitch=0.006937
>1479_4	p_riboswitch=0.021800
>1480_4	p_riboswitch=0.008365
>1481_4	p_riboswitch=0.007515
>1482_4	p_riboswitch=0.984343
>1483_4	p_riboswitch=0.008790
>1484_4	p_riboswitch=0.004084
>1485_4	p_riboswitch=0.005615
>1486_4	p_riboswitch=0.005897
>1487_4	p_riboswitch=0.005793
>1488_4	p_riboswitch=0.007915
>1489_4	p_riboswitch=0.019309
>1490_4	p_riboswitch=0.904789
>1491_4	p_riboswitch=0.010173
>1492_4	p_riboswitch=0.004668
>1493_4	p_riboswitch=0.005339
>1494_4	p_riboswitch=0.012088
>1495_4	p_riboswitch=0.006017
>1496_4	p_riboswitch=0.015129
>1497_4	p_riboswitch=0.945901
>1498_4	p_riboswitch=0.004352
>1499_4	p_riboswitch=0.004935
>1500_4	p_riboswitch=0.007025
>1501_4	p_riboswitch=0.006433
>1502_4	p_riboswitch=0.006193
>1503_4	p_riboswitch=0.853292
>1504_4	p_riboswitch=0.004199
>1505_4	p_riboswitch=0.007444
>1506_4	p_riboswitch=0.006272
>1507_4	p_riboswitch=0.006996
>1508_4	p_riboswitch=0.997140
>1509_4	p_riboswitch=0.007415
>1510_4	p_riboswitch=0.000819
>1511_4	p_riboswitch=0.006906
>1512_4	p_riboswitch=0.978986
>1513_4	p_riboswitch=0.005912
>1514_4	p_riboswitch=0.000833
>1515_4	p_riboswitch=0.008012
>1516_4	p_riboswitch=0.000573
>1517_4	p_riboswitch=0.177694
>1518_4	p_riboswitch=0.951746
>1519_4	p_riboswitch=0.009512
>1520_4	p_riboswitch=0.002510
>1521_4	p_riboswitch=0.006177
>1522_4	p_riboswitch=0.006805
>1523_4	p_riboswitch=0.010819
